"(PDH-TSV 4.0) (GTB Standard Time)(-120)"	"\\DESKTOP-AS6O85B\Processor(0)\% Processor Time"	"\\DESKTOP-AS6O85B\Processor(1)\% Processor Time"	"\\DESKTOP-AS6O85B\Processor(2)\% Processor Time"	"\\DESKTOP-AS6O85B\Processor(3)\% Processor Time"
"02/16/2016 16:31:17.362"	"39.359589499125882"	"44.024236460731579"	"37.804707178590647"	"44.024236460731579"
"02/16/2016 16:31:18.363"	"26.636289220302224"	"25.07535920371291"	"26.636289220302224"	"34.440939303248797"
"02/16/2016 16:31:19.364"	"18.84538912961705"	"9.4813955676497859"	"11.04206116131099"	"9.4813955676497859"
"02/16/2016 16:31:20.350"	"16.043415223593428"	"8.1229826975173332"	"4.9548096870869029"	"8.1229826975173332"
"02/16/2016 16:31:21.352"	"11.082053904966694"	"9.5220899383871682"	"11.082053904966694"	"14.201981838125754"
"02/16/2016 16:31:22.353"	"6.3883860489039046"	"4.8281924830523071"	"14.189353878161914"	"11.068966746458708"
"02/16/2016 16:31:23.355"	"12.636679914274119"	"9.5165613397839124"	"14.196739201519225"	"9.5165613397839124"
"02/16/2016 16:31:24.356"	"32.887002138925581"	"11.036258649273446"	"26.643932570453543"	"29.765467354689555"
"02/16/2016 16:31:25.357"	"18.838198529657824"	"6.3517675342205653"	"6.3517675342205653"	"12.594983031939188"
"02/16/2016 16:31:26.359"	"22.023848675263793"	"12.666710516295442"	"11.107187489800719"	"11.107187489800719"
"02/16/2016 16:31:27.360"	"18.854304676768486"	"7.9308456909488516"	"6.3703515501174817"	"7.9308456909488516"
"02/16/2016 16:31:28.361"	"12.588565265672823"	"14.149483743071523"	"15.710402220470222"	"17.271320697868919"
"02/16/2016 16:31:29.362"	"14.162500686699996"	"28.20863693796727"	"18.844546103789085"	"31.330000549359994"
"02/16/2016 16:31:30.364"	"18.86235940469637"	"23.543377131348507"	"21.983037889131129"	"31.345073342435391"
"02/16/2016 16:31:31.350"	"12.837368196154697"	"12.837368196154697"	"4.9134925776233018"	"11.252593072448413"
"02/16/2016 16:31:32.352"	"11.13708610460905"	"11.13708610460905"	"11.13708610460905"	"11.13708610460905"
"02/16/2016 16:31:33.353"	"9.5006492985139417"	"17.302317462435155"	"21.983318360787884"	"12.621316564082431"
"02/16/2016 16:31:34.355"	"17.321505304202944"	"9.5216473140334106"	"17.321505304202944"	"11.081618912067325"
"02/16/2016 16:31:35.357"	"11.111889583825496"	"12.671330117442592"	"17.349651718293877"	"12.671330117442592"
"02/16/2016 16:31:36.359"	"65.683574706333758"	"65.683574706333758"	"62.563899679636826"	"57.884387139591432"
"02/16/2016 16:31:37.363"	"76.666892323743568"	"58.000406182738431"	"54.889325159237565"	"67.333649253241006"
"02/16/2016 16:31:38.348"	"90.48412218691621"	"88.898142551402231"	"93.656081457944126"	"93.656081457944126"
"02/16/2016 16:31:39.350"	"82.841311154440575"	"81.281430350298805"	"95.320357587574705"	"90.64071517514941"
"02/16/2016 16:31:40.351"	"95.317920443502558"	"98.439306814500853"	"93.757227258003411"	"89.075147701505969"
"02/16/2016 16:31:41.353"	"76.610672658592364"	"85.966403595155413"	"81.288538126873888"	"84.407115105728252"
"02/16/2016 16:31:42.355"	"48.525721765466166"	"54.765028218136933"	"46.965895152298472"	"59.444508057640007"
"02/16/2016 16:31:43.356"	"26.639960865322308"	"14.153145693462276"	"20.396553279392293"	"20.396553279392293"
"02/16/2016 16:31:44.358"	"22.038423057586687"	"20.479191518738414"	"20.479191518738414"	"26.716117674131489"
"02/16/2016 16:31:45.361"	"15.829005239999816"	"6.4766724888886795"	"9.5941167392590625"	"12.711560989629433"
"02/16/2016 16:31:46.362"	"21.995696059487159"	"20.435609980676894"	"6.3948352713845917"	"7.9549213501948435"
"02/16/2016 16:31:47.365"	"11.172493169320564"	"9.6141158565016269"	"11.172493169320564"	"28.314643610328872"
"02/16/2016 16:31:48.351"	"12.892789534991678"	"9.7252546089913849"	"1.8064172939906253"	"8.141487145991233"
"02/16/2016 16:31:49.353"	"17.286276728331028"	"12.604367863896936"	"12.604367863896936"	"20.407549304620421"
"02/16/2016 16:31:50.355"	"18.951365332830584"	"8.0409722045577716"	"14.275482563570808"	"14.275482563570808"
"02/16/2016 16:31:51.357"	"18.873531273929189"	"11.072909281037768"	"11.072909281037768"	"7.952660483881191"
"02/16/2016 16:31:52.359"	"11.152661599404723"	"11.152661599404723"	"8.0352111292083972"	"18.946287774895531"
"02/16/2016 16:31:53.360"	"11.049790744164568"	"17.291910691942491"	"7.9287307702756049"	"11.049790744164568"
"02/16/2016 16:31:54.350"	"19.485861338360955"	"13.17102693352652"	"2.1200667250662497"	"13.17102693352652"
"02/16/2016 16:31:55.351"	"26.675412532241605"	"18.874924503756663"	"31.355705349332563"	"26.675412532241605"
"02/16/2016 16:31:56.354"	"17.366855240700062"	"15.807739301845347"	"11.1303914852812"	"9.5712755464264827"
"02/16/2016 16:31:57.356"	"25.168744481194906"	"4.9019461115185292"	"12.696868561394059"	"15.814837541344273"
"02/16/2016 16:31:58.358"	"20.471302902364563"	"20.471302902364563"	"17.352530467163163"	"9.5555993791596965"
"02/16/2016 16:31:59.361"	"23.640852046913864"	"14.290752297556375"	"17.407452214008877"	"14.290752297556375"
"02/16/2016 16:32:00.362"	"23.584569138236557"	"15.787076193158644"	"12.668079015127487"	"17.34657478217423"
"02/16/2016 16:32:01.365"	"28.297873826205024"	"12.710455092771333"	"17.386680712801439"	"6.4754875993978551"
"02/16/2016 16:32:02.352"	"22.419354887740241"	"14.502962529346386"	"24.002633359419011"	"19.252797944382692"
"02/16/2016 16:32:03.354"	"23.58700203052727"	"18.908655216069757"	"20.468104154222267"	"12.670859463459738"
"02/16/2016 16:32:04.356"	"36.059402748659686"	"18.904608364153741"	"18.904608364153741"	"7.9879210285590529"
"02/16/2016 16:32:05.357"	"17.272304161004559"	"20.394104003985515"	"18.833204082495037"	"23.515903846966481"
"02/16/2016 16:32:06.358"	"21.959775096312871"	"14.15575260594416"	"11.034143609796676"	"9.4733391117229342"
"02/16/2016 16:32:07.359"	"29.762352261195247"	"18.836495946270059"	"20.397332562687943"	"26.640679028359482"
"02/16/2016 16:32:08.360"	"25.099811990541411"	"20.418550239950239"	"21.978970823480626"	"23.539391407011014"
"02/16/2016 16:32:09.362"	"17.306116107056035"	"4.8240204251022378"	"20.426640027544487"	"7.9445443455906872"
"02/16/2016 16:32:10.351"	"13.164692387533183"	"10.007044837988932"	"17.901163711849556"	"11.585868612761063"
"02/16/2016 16:32:11.353"	"40.702750553474289"	"45.384112351884212"	"37.58184268786767"	"39.142296620670983"
"02/16/2016 16:32:12.355"	"48.576010515676025"	"50.134313227322203"	"93.766789153415274"	"70.392248478722564"
"02/16/2016 16:32:13.357"	"20.422039063229469"	"40.706617341229801"	"15.740982537537086"	"32.904856465075824"
"02/16/2016 16:32:14.359"	"68.811625109945254"	"62.573950131934311"	"67.252206365442518"	"71.930462598950726"
"02/16/2016 16:32:15.360"	"15.748100450431879"	"20.428761536518991"	"29.790083708693228"	"9.5072190023157148"
"02/16/2016 16:32:16.362"	"29.805216651675138"	"15.766259982010167"	"14.206375907602952"	"14.206375907602952"
"02/16/2016 16:32:17.364"	"9.5434752772960323"	"11.103070531135762"	"15.781856292654927"	"15.781856292654927"
"02/16/2016 16:32:18.350"	"25.572593160816815"	"27.156155008459002"	"19.238345770248031"	"27.156155008459002"
"02/16/2016 16:32:19.352"	"37.597248448018604"	"34.477110870419537"	"36.037179659219078"	"23.556629348822799"
"02/16/2016 16:32:20.353"	"28.236570603682452"	"31.356719707870173"	"31.356719707870173"	"31.356719707870173"
"02/16/2016 16:32:21.355"	"21.987922482207001"	"15.746956280783564"	"20.427680931851143"	"17.307197831139419"
